name,gz2class,smooth,completely_round,in_between,cigar_shaped,features_or_disks,edge_on,round_bulge_shape,boxy_bulge_shape,none_bulge_shape,bar,none_bulge_prominence,just_noticeable_bulge_prominence,obvious_bulge_prominence,dominant_bulge_prominence,spiral_structure,odd_feature,ring,lens_arc,disturbed,irregular,other,merge,dust,star
J090620.52+033309.9,Er(o),1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,,,
J093615.57+033022.9,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J100801.26+073908.6,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J091407.98+333206.0,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J092819.19+610123.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J101927.56+013422.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J140057.52+420226.4,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J134435.79-024513.7,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J105621.57-005320.3,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J095418.49+422553.1,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J165432.13+302600.1,SBb(m),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,
J101436.41+083547.7,Sen(o),,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,,,
J171336.87+635918.9,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J145812.09+373041.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J161108.84+441021.8,Ec(o),1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,
J112354.27+422933.2,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J081125.14+380027.9,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J142125.42+354729.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J075152.36+371201.0,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J120320.66+131931.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J074925.03+301057.8,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J153842.99+511308.2,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J133626.83+393902.2,Sb2m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J082131.93+400815.6,Sb2t(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J112230.25+431504.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J151644.02+574319.3,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J165840.54+602808.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J141650.55+572335.0,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J150501.56+371311.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130354.72-030631.8,Sa(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J152407.89+311057.0,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120028.57+045520.6,Er(i),1.0,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,
J170130.98+594233.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J121034.28+023005.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J120600.40+481729.1,Er(d),1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
J002034.70-002814.7,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J135656.74+535158.9,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J162617.64+373340.1,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J151636.68+484114.1,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J102810.47+095656.3,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J080050.66+244654.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J114952.83+470308.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J163048.84+255553.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J085809.53+030800.2,Sb(o),,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,
J134019.43+004702.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J135824.57+433946.5,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J073829.84+275149.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J100623.09+095403.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J100707.64+080439.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J093844.34+503257.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J114144.27+094131.5,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J154748.89+370136.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J235136.96+005307.1,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J153924.14+480837.4,SBc?t(r),,,,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,
J075321.25+353928.4,Ei(l),1.0,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,
J205708.38+010805.2,Sb(o),,,,,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,
J142350.20+425600.1,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J110008.93+082409.2,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J100328.67+092132.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J124522.19+051311.0,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J165840.54+602808.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J164329.09+442351.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J130354.72-030631.8,Sa(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J112700.30+565617.7,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J091829.00+405803.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J144524.05+561026.9,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J160543.19+371044.9,Sd(i),,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,
J084852.35+503617.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120349.21+605317.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J113413.31+074637.9,SBa2l(d),,,,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,
J083656.78+344413.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120736.55+600736.9,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J230613.53-005737.1,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J153803.71+570618.8,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J090531.62+522223.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J155558.01+395924.7,Sb3m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J110852.62+510225.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J101732.41+011733.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J124625.85-014745.5,Sen(i),,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,
J101717.18+052740.4,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J124647.30+003904.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J103627.84+093306.6,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J114548.25+461429.0,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J151552.71+310252.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J125238.53+035539.8,Sb?l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J122030.52+042949.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J094259.31+604444.9,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J084737.94+281602.5,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J144354.56-023857.5,Sb?t(r),,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,
J123350.58+621935.8,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J101604.28+091143.2,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J103209.41+552952.9,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J083354.29+514141.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J161108.84+441021.8,Ec(o),1.0,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,
J165432.13+302600.1,SBb(m),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,
J144349.32+015533.6,SBc4t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J155311.26+391133.9,SBb2t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J105149.13+034645.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J134340.53+414144.9,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J122932.79+111255.8,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J162232.69+395650.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J132346.00+610400.2,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J145019.04+015205.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J211333.80-000950.5,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J111601.90+500754.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J130509.26+011739.5,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J155103.32+522343.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J133725.22+001352.1,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J120313.38+413922.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J115024.46+093027.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J141524.11+001452.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J134555.32+561552.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134636.35+601846.8,Sc(m),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,
J111220.07+050940.1,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J104057.33+540422.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J080050.66+244654.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J091829.00+405803.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J114952.83+470308.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J163048.84+255553.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J134019.43+004702.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J115717.56+031852.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J120124.17+683000.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J074701.34+225052.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J105705.90+024427.9,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J143954.98+541119.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J075652.81+291942.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J115610.77+045943.4,Sc?t(m),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,
J120408.82+132117.0,Sc(m),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,
J121452.41+591953.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J090317.40+100100.6,Sb?m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J153944.79+004038.1,SBc(o),,,,,1.0,,,,,1.0,,1.0,,,,1.0,,,,,1.0,,,
J152437.29+011139.1,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J173057.09+535401.0,Ec,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
J081015.42+381358.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J124335.41+622622.7,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J145121.49-002659.4,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J123227.88+112810.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J155303.46+090632.3,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J120600.40+481729.1,Er(d),1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,
J170205.60+314750.7,Sb1t(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J123711.62+090205.8,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J095600.71+130806.8,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J083722.38+333954.9,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J093141.01+411602.3,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120527.87+124210.4,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J112214.52+524934.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J101317.61+510406.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J134909.63+040448.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J085305.96+334403.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J100517.72+455129.2,SBb(r),,,,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,
J115304.61+041903.2,Sc2l(m),,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,
J142316.54+460844.3,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J013108.93+003123.4,Sb2m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J113918.62+553649.3,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J152026.66+325044.2,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J113730.28+084558.9,Sb2l,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J115140.71+675041.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J081430.12+265729.6,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J095418.49+422553.1,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J105621.57-005320.3,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J163747.69+400752.2,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J141232.55+413936.6,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J121634.26+132941.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J124955.54+151639.5,Sb2m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J032631.77-011304.8,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J123431.54-004554.4,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J075337.14+371002.8,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J075744.23+400119.9,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J082150.04+470058.5,Sb2l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J081749.90+430929.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J093752.53+584409.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J142456.15-002233.8,Sb2l(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J001226.82-004819.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J005800.81+002845.2,Sb1l(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J094500.24+401103.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J130354.72-030631.8,Sa(m),,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,
J164329.09+442351.6,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J085821.11+331631.0,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J165840.54+602808.5,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J151240.25+473127.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J115209.28-013928.6,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J124625.85-014745.5,Sen(i),,,,,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,
J101732.41+011733.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J153235.55+501929.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J155558.01+395924.7,Sb3m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J141215.67+455424.5,Sa(o),,,,,1.0,,,,,,,,,1.0,,1.0,,,,,1.0,,,
J112133.54-000147.3,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J110710.94+400759.5,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J095623.68+564806.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J080429.15+235444.2,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J134703.87+531140.9,SBb2l,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120011.57+082851.6,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J135504.86+621417.7,Sc2t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J134841.98+052019.2,SBb(m),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,
J112446.22+045525.4,SBc2t,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J223521.16-010948.4,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J145121.49-002659.4,SBc,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
J123227.88+112810.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J112737.56+080503.5,Sc?t,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J081040.28+481233.2,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J080050.66+244654.1,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J091829.00+405803.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J114952.83+470308.3,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J163048.84+255553.3,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J134019.43+004702.0,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J075213.92+292023.2,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J103811.89+394501.1,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J081220.84+394738.4,Sen,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
J095233.48+012043.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J134753.96+474854.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J084519.00+295327.4,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J075300.49+442020.3,Sb2m(i),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,
J153112.80+331505.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J121112.14+101644.7,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J105145.42+552642.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J173755.85+534406.8,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J122008.51+033227.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J101244.46+022042.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J095619.93+410313.7,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J150026.41+355141.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J170637.78+612317.7,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J145000.89+594907.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J094531.34+541541.5,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J140208.83+402205.7,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J120047.24+481701.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J084852.35+503617.2,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J160543.19+371044.9,Sd(i),,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,
J120349.21+605317.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J163454.95+264138.5,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J132706.60+033248.3,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J150501.56+371311.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J115824.95+105215.6,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J151946.25+511854.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J151240.25+473127.6,SBb,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,
J102016.21+524757.0,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J152055.01-013026.5,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J093345.14-001206.9,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J021520.32-000450.1,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J123910.09+132819.5,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J150814.75+341718.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J105016.32+402214.4,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J150927.69+324756.9,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J133344.24+044755.2,A,,,,,,,,,,,,,,,,,,,,,,,,1.0
J232703.17+004256.8,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J084752.37+483252.0,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J074556.22+401322.0,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J142755.38-003341.8,Sb(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J163454.95+264138.5,Sb2t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J100844.10+490320.7,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J132706.60+033248.3,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J135824.57+433946.5,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J131617.79+420239.8,Sb2m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J073829.84+275149.4,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J095623.68+564806.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J141742.40+405422.3,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J083354.29+514141.4,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J103209.41+552952.9,Sb?m,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J121526.28+124743.8,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J133227.21+112910.4,Sd(i),,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,
J093024.84+343057.3,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J165921.68+624635.7,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J090317.40+100100.6,Sb?m(m),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,
J112525.71+533344.5,SBb2m,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
J120112.81+063931.2,Sc2l,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J134236.22+592324.5,SBc2m,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J104115.62+045313.8,Er,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
J115550.39+440807.0,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J101447.78+503613.4,SBb?t(r),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,
J123358.58+552020.1,Sb3t(o),,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,
J093754.42+063913.0,SBb2l(m),,,,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,
J111431.92-005049.5,Sa?l,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,
J134824.64+050229.5,Sb,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
J103151.01+053157.1,Sc2m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J001655.18-002739.1,Sb(r),,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,
J100844.10+490320.7,Ser,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
J145007.49+560934.4,Sb?t,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,
J112354.25+024641.3,Sc3m,,,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,
J153924.57+032453.7,Ei,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,
J140032.76+031429.7,SBc2l,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,
J143336.52+362343.9,Sc,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,
J101326.32+502643.7,SBb?t,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,
